Rank;ESRB_Rating;Critic_Score;User_Score;url
338;E;6.7;0;http://www.vgchartz.com/game/7494/mysims/?region=All
339;NA;NC;NS;No_URL
340;T;9.6;0;http://www.vgchartz.com/game/6512/tony-hawks-pro-skater-4/?region=All
341;E10;7.2;0;http://www.vgchartz.com/game/5352/midnight-club-3-dub-edition/?region=All
342;E;9.3;9.4;http://www.vgchartz.com/game/155/banjo-kazooie/?region=All
343;M;8;0;http://www.vgchartz.com/game/2092/socom-us-navy-seals/?region=All
344;T;8.4;0;http://www.vgchartz.com/game/23198/guitar-hero-world-tour/?region=All
345;E;0;0;http://www.vgchartz.com/game/72181/gran-turismo-6/?region=All
346;E;9;8.9;http://www.vgchartz.com/game/6301/jak-and-daxter-the-precursor-legacy/?region=All
347;E;7.9;0;http://www.vgchartz.com/game/1766/pokemon-snap/?region=All
348;E;9;0;http://www.vgchartz.com/game/34959/fifa-soccer-10/?region=All
349;E;8.2;0;http://www.vgchartz.com/game/12645/pro-evolution-soccer-2008/?region=All
350;M;6.9;0;http://www.vgchartz.com/game/71508/call-of-duty-ghosts/?region=All
351;M;9.6;9.3;http://www.vgchartz.com/game/4162/resident-evil-4/?region=All
352;M;0;0;http://www.vgchartz.com/game/73095/tom-clancys-the-division/?region=All
353;NA;NC;NS;No_URL
354;NA;NC;NS;No_URL
355;T;6.1;0;http://www.vgchartz.com/game/5700/the-simpsons-road-rage/?region=All
356;E;6.9;0;http://www.vgchartz.com/game/12740/cooking-mama-2-dinner-with-friends/?region=All
357;E;7.9;0;http://www.vgchartz.com/game/1207/luigis-mansion/?region=All
358;T;0;0;http://www.vgchartz.com/game/39617/star-wars-battlefront-ii/?region=All
359;T;0;0;http://www.vgchartz.com/game/6532/wwf-smackdown/?region=All
360;E;7.6;0;http://www.vgchartz.com/game/426/croc-legend-of-the-gobbos/?region=All
361;M;8.8;0;http://www.vgchartz.com/game/5165/grand-theft-auto-liberty-city-stories/?region=All
362;M;7.7;0;http://www.vgchartz.com/game/2382/the-getaway/?region=All
363;T;8.2;0;http://www.vgchartz.com/game/2474/tomb-raider-iii-adventures-of-lara-croft/?region=All
364;T;0;0;http://www.vgchartz.com/game/6304/james-bond-007-agent-under-fire/?region=All
365;E;7.9;0;http://www.vgchartz.com/game/5264/lego-star-wars-the-video-game/?region=All
366;M;8.3;0;http://www.vgchartz.com/game/72001/battlefield-4/?region=All
367;E;8.7;0;http://www.vgchartz.com/game/43328/fifa-soccer-11/?region=All
368;E;0;0;http://www.vgchartz.com/game/5656/rugrats-in-paris-the-movie/?region=All
369;E;8.7;0;http://www.vgchartz.com/game/6437/spyro-2-riptos-rage/?region=All
370;M;8.7;9;http://www.vgchartz.com/game/13868/left-4-dead/?region=All
371;E;6.8;0;http://www.vgchartz.com/game/31661/mario-amp-sonic-at-the-olympic-winter-games/?region=All
372;M;8.6;8.8;http://www.vgchartz.com/game/7675/resident-evil-5/?region=All
373;E;8.8;0;http://www.vgchartz.com/game/3111/donkey-kong-country-3-dixie-kongs-double-trouble/?region=All
374;M;9.1;0;http://www.vgchartz.com/game/45054/assassins-creed-brotherhood/?region=All
375;NA;0;0;http://www.vgchartz.com/game/6314/kung-fu/?region=All
376;T;9;0;http://www.vgchartz.com/game/31493/batman-arkham-asylum/?region=All
377;E;8.3;0;http://www.vgchartz.com/game/368/clubhouse-games/?region=All
378;E;8;0;http://www.vgchartz.com/game/6262/fifa-soccer-2004/?region=All
379;T;7.1;0;http://www.vgchartz.com/game/83364/star-wars-battlefront-2015/?region=All
380;M;9;9.3;http://www.vgchartz.com/game/31439/battlefield-bad-company-2/?region=All
381;E10;7.1;8.1;http://www.vgchartz.com/game/16432/guitar-hero-on-tour/?region=All
382;M;0;0;http://www.vgchartz.com/game/80235/assassins-creed-unity/?region=All
383;NA;0;0;http://www.vgchartz.com/game/51770/far-cry-3/?region=All
384;NA;0;0;http://www.vgchartz.com/game/63447/monster-hunter-4/?region=All
385;M;8.3;0;http://www.vgchartz.com/game/13826/borderlands/?region=All
386;T;7.9;0;http://www.vgchartz.com/game/2345/tekken-4/?region=All
387;M;8.3;0;http://www.vgchartz.com/game/72001/battlefield-4/?region=All
388;E;9.1;0;http://www.vgchartz.com/game/43908/littlebigplanet-2/?region=All
389;NA;6.9;0;http://www.vgchartz.com/game/5163/grand-theft-auto-2/?region=All
390;NA;9.1;0;http://www.vgchartz.com/game/3320/final-fantasy-iii/?region=All
391;T;7.9;0;http://www.vgchartz.com/game/5731/spider-man-2/?region=All
392;E;0;0;http://www.vgchartz.com/game/3240/f-1-race/?region=All
393;E;0;0;http://www.vgchartz.com/game/6260/fifa-soccer-2003/?region=All
394;E;6.8;0;http://www.vgchartz.com/game/410/crash-bash/?region=All
395;E10;7.5;0;http://www.vgchartz.com/game/13867/lego-batman-the-videogame/?region=All
396;M;0;0;http://www.vgchartz.com/game/73202/metal-gear-solid-v-the-phantom-pain/?region=All
397;E10;8.7;0;http://www.vgchartz.com/game/32942/the-legend-of-zelda-spirit-tracks/?region=All
398;T;0;0;http://www.vgchartz.com/game/6535/wwf-war-zone/?region=All
399;E;9.3;0;http://www.vgchartz.com/game/2398/the-legend-of-zelda-majoras-mask/?region=All
400;E10;8.4;0;http://www.vgchartz.com/game/29427/professor-layton-and-the-unwound-future/?region=All
401;E;0;0;http://www.vgchartz.com/game/1952/rugrats-search-for-reptar/?region=All
402;M;8.7;0;http://www.vgchartz.com/game/71597/assassins-creed-iv-black-flag/?region=All
403;NA;0;0;http://www.vgchartz.com/game/3210/english-training-have-fun-improving-your-skills/?region=All
404;T;0;0;http://www.vgchartz.com/game/6302/james-bond-007-nightfire/?region=All
405;T;0;0;http://www.vgchartz.com/game/6404/ratchet-amp-clank/?region=All
406;E;6.5;0;http://www.vgchartz.com/game/51842/mario-party-9/?region=All
407;T;0;0;http://www.vgchartz.com/game/5764/star-wars-episode-iii-revenge-of-the-sith/?region=All
408;M;8.1;0;http://www.vgchartz.com/game/5333/max-payne/?region=All
409;T;8.4;0;http://www.vgchartz.com/game/5276/the-lord-of-the-rings-the-return-of-the-king/?region=All
410;M;8.6;0;http://www.vgchartz.com/game/85503/assassins-creed-syndicate/?region=All
411;T;0;0;http://www.vgchartz.com/game/71525/destiny/?region=All
412;M;0;0;http://www.vgchartz.com/game/5948/true-crime-streets-of-la/?region=All
413;E;5.6;0;http://www.vgchartz.com/game/24657/wii-music/?region=All
414;E;0;0;http://www.vgchartz.com/game/73238/gran-turismo-psp/?region=All
415;NA;NC;NS;No_URL
416;T;8.3;0;http://www.vgchartz.com/game/2342/tekken/?region=All
417;E;8.5;0;http://www.vgchartz.com/game/85616/fifa-16/?region=All
418;M;9.1;0;http://www.vgchartz.com/game/33961/la-noire/?region=All
419;E;8.2;0;http://www.vgchartz.com/game/85399/madden-nfl-16/?region=All
420;NA;NC;NS;No_URL
421;T;6.2;0;http://www.vgchartz.com/game/6508/007-tomorrow-never-dies/?region=All
422;NA;0;0;http://www.vgchartz.com/game/6198/baseball/?region=All
423;T;0;0;http://www.vgchartz.com/game/6308/killer-instinct/?region=All
424;T;8.7;0;http://www.vgchartz.com/game/6533/wwf-smackdown-2-know-your-role/?region=All
425;T;8.1;9;http://www.vgchartz.com/game/7385/crisis-core-final-fantasy-vii/?region=All
426;M;8.9;9.5;http://www.vgchartz.com/game/13394/god-of-war-chains-of-olympus/?region=All
427;NA;0;0;http://www.vgchartz.com/game/3148/dragon-quest-vi-maboroshi-no-daichi/?region=All
428;T;8.4;0;http://www.vgchartz.com/game/45609/dance-central/?region=All
429;T;0;0;http://www.vgchartz.com/game/3212/enter-the-matrix/?region=All
430;E;8.8;0;http://www.vgchartz.com/game/82961/super-mario-maker/?region=All
431;M;8.3;0;http://www.vgchartz.com/game/33664/fallout-new-vegas/?region=All
432;E10;7.5;0;http://www.vgchartz.com/game/13867/lego-batman-the-videogame/?region=All
433;E;8.5;0;http://www.vgchartz.com/game/25553/rhythm-heaven/?region=All
434;E;8.9;0;http://www.vgchartz.com/game/22/ace-combat-04-shattered-skies/?region=All
435;E;7;0;http://www.vgchartz.com/game/25986/club-penguin-elite-penguin-force/?region=All
436;E;8.3;0;http://www.vgchartz.com/game/81/animal-crossing/?region=All
437;E10;7.5;0;http://www.vgchartz.com/game/13867/lego-batman-the-videogame/?region=All
438;E;7.8;0;http://www.vgchartz.com/game/2111/sonic-rush/?region=All
439;M;0;0;http://www.vgchartz.com/game/47359/resident-evil-6/?region=All
440;M;0;0;http://www.vgchartz.com/game/83194/halo-the-master-chief-collection/?region=All
441;E;0;0;http://www.vgchartz.com/game/7616/fifa-soccer-08/?region=All
442;E;0;0;http://www.vgchartz.com/game/6430/spider-man/?region=All
443;E;0;0;http://www.vgchartz.com/game/6373/need-for-speed-iii-hot-pursuit/?region=All
444;E;8.7;0;http://www.vgchartz.com/game/4377/star-wars-episode-i-racer/?region=All
445;E;8.4;0;http://www.vgchartz.com/game/22394/personal-trainer-cooking/?region=All
446;M;9.2;0;http://www.vgchartz.com/game/636/the-elder-scrolls-iv-oblivion/?region=All
447;NA;NC;NS;No_URL
448;M;8.8;8.6;http://www.vgchartz.com/game/7703/heavy-rain/?region=All
449;M;9.5;8.9;http://www.vgchartz.com/game/28815/mass-effect-2/?region=All
450;E;8.1;0;http://www.vgchartz.com/game/82916/fifa-15/?region=All
451;T;0;0;http://www.vgchartz.com/game/5029/dragon-ball-z-budokai/?region=All
452;E;0;0;http://www.vgchartz.com/game/6321/madden-nfl-2002/?region=All
453;NA;0;0;http://www.vgchartz.com/game/6528/world-class-track-meet/?region=All
454;NA;0;0;http://www.vgchartz.com/game/55597/borderlands-2/?region=All
455;E;9.3;0;http://www.vgchartz.com/game/73171/the-legend-of-zelda-a-link-between-worlds/?region=All
456;E;0;0;http://www.vgchartz.com/game/3106/donkey-kong/?region=All
457;T;0;0;http://www.vgchartz.com/game/6490/the-sims-vacation/?region=All
458;M;0;0;http://www.vgchartz.com/game/44118/mass-effect-3/?region=All
459;E10;7.5;0;http://www.vgchartz.com/game/23457/kung-fu-panda/?region=All
460;NA;0;0;http://www.vgchartz.com/game/51770/far-cry-3/?region=All
461;NA;NC;NS;No_URL
462;M;7.9;0;http://www.vgchartz.com/game/13813/saints-row-2/?region=All
463;E;7;0;http://www.vgchartz.com/game/1850/rayman/?region=All
464;M;9.1;9.3;http://www.vgchartz.com/game/12253/killzone-2/?region=All
465;T;9.3;9.1;http://www.vgchartz.com/game/2467/tom-clancys-splinter-cell/?region=All
466;NA;0;0;http://www.vgchartz.com/game/6401/mike-tysons-punch-out/?region=All
467;NA;0;0;http://www.vgchartz.com/game/4752/wwe-smackdown-shut-your-mouth/?region=All
468;M;0;0;http://www.vgchartz.com/game/85776/gears-of-war-ultimate-edition/?region=All
469;E;8.6;0;http://www.vgchartz.com/game/70741/nba-2k13/?region=All
470;T;0;0;http://www.vgchartz.com/game/12742/dragon-ball-z-budokai-tenkaichi-3/?region=All
471;NA;NC;NS;No_URL
472;M;0;0;http://www.vgchartz.com/game/77129/middle-earth-shadow-of-mordor/?region=All
473;NA;0;0;http://www.vgchartz.com/game/6450/star-fox/?region=All
474;T;0;0;http://www.vgchartz.com/game/6486/the-sims-livin-large/?region=All
475;E;0;0;http://www.vgchartz.com/game/17045/world-soccer-winning-eleven-6-international/?region=All
476;M;9.1;9.3;http://www.vgchartz.com/game/514/devil-may-cry/?region=All
477;E;6.6;0;http://www.vgchartz.com/game/85572/animal-crossing-happy-home-designer/?region=All
478;M;9;9.3;http://www.vgchartz.com/game/31439/battlefield-bad-company-2/?region=All
479;T;7;0;http://www.vgchartz.com/game/72139/the-sims-4/?region=All
480;T;8.4;0;http://www.vgchartz.com/game/31584/star-wars-the-old-republic/?region=All
481;E;6.6;0;http://www.vgchartz.com/game/5707/sonic-heroes/?region=All
482;E;7.3;0;http://www.vgchartz.com/game/24035/kirby-super-star-ultra/?region=All
483;M;0;0;http://www.vgchartz.com/game/5194/hitman-2-silent-assassin/?region=All
484;T;9.3;9;http://www.vgchartz.com/game/13112/street-fighter-iv/?region=All
485;E;9.2;0;http://www.vgchartz.com/game/2641/wave-race-64/?region=All
486;M;0;0;http://www.vgchartz.com/game/2093/socom-ii-us-navy-seals/?region=All
487;T;8.4;0;http://www.vgchartz.com/game/58209/wwe-smackdown-vs-raw-2006/?region=All
488;T;8.7;9.1;http://www.vgchartz.com/game/13108/infamous/?region=All
489;E;0;0;http://www.vgchartz.com/game/6382/pac-man-collection/?region=All
490;M;9.2;9.1;http://www.vgchartz.com/game/7635/mass-effect/?region=All
491;E;8.2;0;http://www.vgchartz.com/game/6151/warioware-smooth-moves/?region=All
492;E;5.9;0;http://www.vgchartz.com/game/3015/cooking-mama-cook-off/?region=All
493;E;9;0;http://www.vgchartz.com/game/4770/super-mario-world-2-yoshis-island/?region=All
494;E;0;0;http://www.vgchartz.com/game/72084/fifa-14/?region=All
495;M;0;0;http://www.vgchartz.com/game/72891/titanfall/?region=All
496;E;0;0;http://www.vgchartz.com/game/5709/sonic-mega-collection-plus/?region=All
497;E10;6.9;0;http://www.vgchartz.com/game/14444/sega-superstars-tennis/?region=All
498;E;9.2;0;http://www.vgchartz.com/game/17046/world-soccer-winning-eleven-7-international/?region=All
499;T;8.6;0;http://www.vgchartz.com/game/3909/need-for-speed-most-wanted/?region=All
500;E;0;0;http://www.vgchartz.com/game/990/hot-shots-golf-3/?region=All
501;T;0;0;http://www.vgchartz.com/game/4937/call-of-duty-finest-hour/?region=All
502;E;0;0;http://www.vgchartz.com/game/51188/zumba-fitness-2/?region=All
503;T;9.2;0;http://www.vgchartz.com/game/2311/syphon-filter/?region=All
504;NA;3.5;0;http://www.vgchartz.com/game/13430/imagine-babyz/?region=All
505;E;7.9;0;http://www.vgchartz.com/game/6208/colin-mcrae-rally/?region=All
506;M;6.9;0;http://www.vgchartz.com/game/71508/call-of-duty-ghosts/?region=All
507;E;8;0;http://www.vgchartz.com/game/70678/madden-nfl-13/?region=All
508;T;8.2;0;http://www.vgchartz.com/game/635/the-elder-scrolls-iii-morrowind/?region=All
509;NA;0;0;http://www.vgchartz.com/game/6353/mortal-kombat/?region=All
510;E;0;0;http://www.vgchartz.com/game/3235/f-zero/?region=All
511;E;0;0;http://www.vgchartz.com/game/2781/yoshis-story/?region=All
512;T;9.3;0;http://www.vgchartz.com/game/6211/command-amp-conquer-red-alert/?region=All
513;E10;8;0;http://www.vgchartz.com/game/50151/skylanders-spyros-adventure/?region=All
514;E;8.5;0;http://www.vgchartz.com/game/85616/fifa-16/?region=All
515;M;9.1;0;http://www.vgchartz.com/game/45054/assassins-creed-brotherhood/?region=All
516;M;9.6;9.5;http://www.vgchartz.com/game/7023/bioshock/?region=All
517;E;8.6;0;http://www.vgchartz.com/game/33189/madden-nfl-10/?region=All
518;M;7;0;http://www.vgchartz.com/game/41325/medal-of-honor/?region=All
519;T;0;0;http://www.vgchartz.com/game/6534/wwe-smackdown-vs-raw/?region=All
520;T;9.6;9.5;http://www.vgchartz.com/game/1339/metroid-prime/?region=All
521;E;7;0;http://www.vgchartz.com/game/6223/finding-nemo/?region=All
522;E;8.9;0;http://www.vgchartz.com/game/6359/myst/?region=All
523;E10;8.9;0;http://www.vgchartz.com/game/45649/need-for-speed-hot-pursuit/?region=All
524;E;3;0;http://www.vgchartz.com/game/12867/imagine-fashion-designer/?region=All
525;T;0;0;http://www.vgchartz.com/game/6536/wwe-smackdown-here-comes-the-pain/?region=All
526;T;7.1;0;http://www.vgchartz.com/game/13961/star-wars-the-force-unleashed/?region=All
527;E;8.2;0;http://www.vgchartz.com/game/4771/yoshis-island-ds/?region=All
528;NA;0;0;http://www.vgchartz.com/game/3222/hot-shots-golf/?region=All
529;M;8.2;0;http://www.vgchartz.com/game/33543/killzone-3/?region=All
530;E;3.6;0;http://www.vgchartz.com/game/6192/a-bugs-life/?region=All
531;T;0;0;http://www.vgchartz.com/game/2744/wwf-smackdown-just-bring-it/?region=All
532;NA;0;0;http://www.vgchartz.com/game/3146/dragon-quest-v-tenkuu-no-hanayome/?region=All
533;M;0;0;http://www.vgchartz.com/game/5383/mortal-kombat-trilogy/?region=All
534;M;8.5;0;http://www.vgchartz.com/game/40231/battlefield-3/?region=All
535;E;0;0;http://www.vgchartz.com/game/5459/nba-street/?region=All
536;E10;8.4;0;http://www.vgchartz.com/game/36335/professor-layton-and-the-last-specter/?region=All
537;T;8.1;10;http://www.vgchartz.com/game/26681/monster-hunter-tri/?region=All
538;T;0;0;http://www.vgchartz.com/game/1045/jak-ii/?region=All
539;T;0;0;http://www.vgchartz.com/game/71541/infamous-second-son/?region=All
540;T;8.7;0;http://www.vgchartz.com/game/6405/ratchet-amp-clank-going-commando/?region=All
541;T;7.9;0;http://www.vgchartz.com/game/13114/tekken-6/?region=All
542;T;0;0;http://www.vgchartz.com/game/5844/the-sims/?region=All
543;E;6.7;0;http://www.vgchartz.com/game/2104/sonic-and-the-secret-rings/?region=All
544;M;8.3;0;http://www.vgchartz.com/game/33324/saints-row-the-third/?region=All
545;NA;0;0;http://www.vgchartz.com/game/19709/missile-command/?region=All
546;E;0;0;http://www.vgchartz.com/game/3716/mario-paint/?region=All
547;M;8.7;0;http://www.vgchartz.com/game/71597/assassins-creed-iv-black-flag/?region=All
548;NA;NC;NS;No_URL
549;NA;0;0;http://www.vgchartz.com/game/6343/metroid/?region=All
550;M;9.1;0;http://www.vgchartz.com/game/33961/la-noire/?region=All
551;T;8;8.4;http://www.vgchartz.com/game/2966/call-of-duty-3/?region=All
552;NA;10;0;http://www.vgchartz.com/game/4566/the-legend-of-zelda-a-link-to-the-past/?region=All
553;M;8.7;7.3;http://www.vgchartz.com/game/3954/onimusha-warlords/?region=All
554;M;0;0;http://www.vgchartz.com/game/82694/mortal-kombat-x/?region=All
555;E;7.6;0;http://www.vgchartz.com/game/1256/mario-party/?region=All
556;E;7.8;0;http://www.vgchartz.com/game/50440/madden-nfl-12/?region=All
557;E10;8.4;0;http://www.vgchartz.com/game/5267/lego-star-wars-ii-the-original-trilogy/?region=All
558;E;8.3;0;http://www.vgchartz.com/game/43128/madden-nfl-11/?region=All
559;E;7.8;0;http://www.vgchartz.com/game/45675/mario-vs-donkey-kong-mini-land-mayhem/?region=All
560;T;8.3;0;http://www.vgchartz.com/game/39125/skate-3/?region=All
561;T;9.3;0;http://www.vgchartz.com/game/4915/burnout-3-takedown/?region=All
562;NA;NC;NS;No_URL
563;E;8.2;0;http://www.vgchartz.com/game/31147/need-for-speed-shift/?region=All
564;T;0;0;http://www.vgchartz.com/game/49773/final-fantasy-xiii-2/?region=All
565;NA;0;0;http://www.vgchartz.com/game/6353/mortal-kombat/?region=All
566;T;8.5;0;http://www.vgchartz.com/game/4932/call-of-duty-2-big-red-one/?region=All
567;T;8.4;0;http://www.vgchartz.com/game/23198/guitar-hero-world-tour/?region=All
568;M;7;0;http://www.vgchartz.com/game/41325/medal-of-honor/?region=All
569;M;8.6;0;http://www.vgchartz.com/game/703/fable/?region=All
570;E;6.5;0;http://www.vgchartz.com/game/944/hannah-montana/?region=All
571;T;9.3;9.1;http://www.vgchartz.com/game/2467/tom-clancys-splinter-cell/?region=All
572;E10;0;0;http://www.vgchartz.com/game/71070/skylanders-giants/?region=All
573;T;6.7;0;http://www.vgchartz.com/game/1297/medal-of-honor-heroes/?region=All
574;E;0;0;http://www.vgchartz.com/game/17675/super-mario-bros-the-lost-levels/?region=All
575;T;0;0;http://www.vgchartz.com/game/2215/star-wars-shadows-of-the-empire/?region=All
576;E10;8;0;http://www.vgchartz.com/game/12477/lego-star-wars-the-complete-saga/?region=All
577;T;0;0;http://www.vgchartz.com/game/6346/midnight-club-street-racing/?region=All
578;NA;NC;NS;No_URL
579;T;8.1;8.5;http://www.vgchartz.com/game/7715/halo-wars/?region=All
580;M;9.2;0;http://www.vgchartz.com/game/38409/god-of-war-collection/?region=All
581;E;0;0;http://www.vgchartz.com/game/5055/espn-nfl-2k5/?region=All
582;E10;7.7;0;http://www.vgchartz.com/game/6976/mario-strikers-charged/?region=All
583;M;7;0;http://www.vgchartz.com/game/41325/medal-of-honor/?region=All
584;E;9;0;http://www.vgchartz.com/game/34959/fifa-soccer-10/?region=All
585;E;9.1;0;http://www.vgchartz.com/game/50999/nba-2k12/?region=All
586;E;7.6;0;http://www.vgchartz.com/game/28294/style-savvy/?region=All
587;E;0;0;http://www.vgchartz.com/game/19251/harry-potter-and-the-chamber-of-secrets/?region=All
